"","YEAR","SEX","RACE","EDUC","AGE"
"39304",2002,1,3,17,36
"39305",2002,2,3,14,22
"39306",2002,2,1,15,26
"39307",2002,2,1,18,25
"39308",2002,1,1,12,52
"39309",2002,2,2,15,46
"39310",2002,2,1,14,61
"39311",2002,2,1,16,25
"39312",2002,1,1,10,73
"39313",2002,1,1,19,27
"39314",2002,2,2,12,33
"39315",2002,2,2,11,39
"39316",2002,2,2,8,41
"39317",2002,1,2,14,24
"39318",2002,2,2,15,54
"39319",2002,2,2,12,27
"39320",2002,2,2,12,44
"39321",2002,2,2,12,62
"39322",2002,1,1,12,35
"39323",2002,1,1,13,20
"39324",2002,2,1,17,23
"39325",2002,1,1,9,39
"39326",2002,2,1,16,50
"39327",2002,2,1,12,32
"39328",2002,1,1,12,44
"39329",2002,2,1,12,65
"39330",2002,1,2,10,66
"39331",2002,2,2,19,38
"39332",2002,1,3,20,54
"39333",2002,2,1,12,44
"39334",2002,1,1,15,61
"39335",2002,2,1,19,48
"39336",2002,2,1,16,46
"39337",2002,1,1,16,23
"39338",2002,1,1,16,24
"39339",2002,2,2,14,37
"39340",2002,2,1,12,63
"39341",2002,2,1,18,43
"39342",2002,1,1,16,37
"39343",2002,2,1,16,61
"39344",2002,2,1,18,45
"39345",2002,2,1,14,43
"39346",2002,1,1,16,51
"39347",2002,2,1,13,45
"39348",2002,1,1,20,46
"39349",2002,1,1,16,56
"39350",2002,2,1,16,43
"39351",2002,1,1,16,73
"39352",2002,2,1,12,46
"39353",2002,2,3,14,51
"39354",2002,1,1,12,44
"39355",2002,1,1,16,50
"39356",2002,1,1,13,48
"39357",2002,1,2,10,24
"39358",2002,2,1,14,52
"39359",2002,2,1,16,43
"39360",2002,1,1,15,38
"39361",2002,2,1,18,65
"39362",2002,1,1,16,33
"39363",2002,2,1,17,57
"39364",2002,1,1,14,33
"39365",2002,1,1,14,24
"39366",2002,2,1,18,52
"39367",2002,2,1,16,32
"39368",2002,1,1,16,84
"39369",2002,2,1,12,74
"39370",2002,2,1,13,71
"39371",2002,2,1,18,81
"39372",2002,2,1,16,28
"39373",2002,2,2,13,41
"39374",2002,1,1,14,53
"39375",2002,1,2,13,44
"39376",2002,2,1,18,44
"39377",2002,2,1,16,54
"39378",2002,1,1,12,56
"39379",2002,1,1,16,76
"39380",2002,1,1,16,43
"39381",2002,1,1,16,49
"39382",2002,1,1,19,42
"39383",2002,2,1,16,45
"39384",2002,2,1,15,49
"39385",2002,2,1,14,49
"39386",2002,2,1,16,39
"39387",2002,2,1,18,53
"39388",2002,2,3,15,64
"39389",2002,1,1,14,43
"39390",2002,2,3,14,22
"39391",2002,2,1,10,38
"39392",2002,1,1,16,64
"39393",2002,2,1,18,27
"39394",2002,2,1,12,39
"39395",2002,1,1,16,60
"39396",2002,2,1,15,69
"39397",2002,2,2,16,31
"39398",2002,1,1,12,36
"39399",2002,1,2,14,24
"39400",2002,1,2,15,52
"39401",2002,1,2,11,53
"39402",2002,2,2,13,52
"39403",2002,2,2,12,51
"39404",2002,2,2,8,53
"39405",2002,2,2,12,25
"39406",2002,1,2,12,32
"39407",2002,1,2,9,36
"39408",2002,1,1,14,27
"39409",2002,1,2,12,36
"39410",2002,1,3,19,69
"39411",2002,1,1,17,80
"39412",2002,1,3,14,83
"39413",2002,2,1,12,59
"39414",2002,1,1,12,74
"39415",2002,1,1,15,46
"39416",2002,1,1,20,63
"39417",2002,1,1,18,56
"39418",2002,1,3,16,25
"39419",2002,1,1,19,56
"39420",2002,1,1,20,38
"39421",2002,2,1,16,31
"39422",2002,1,1,20,32
"39423",2002,2,1,20,32
"39424",2002,2,1,18,51
"39425",2002,1,1,15,82
"39426",2002,2,1,12,76
"39427",2002,1,1,16,51
"39428",2002,2,1,18,62
"39429",2002,1,1,16,55
"39430",2002,2,1,16,47
"39431",2002,1,1,20,38
"39432",2002,1,1,16,55
"39433",2002,2,1,18,49
"39434",2002,2,1,15,60
"39435",2002,2,1,12,48
"39436",2002,2,1,18,53
"39437",2002,2,1,14,46
"39438",2002,2,1,16,53
"39439",2002,2,1,15,44
"39440",2002,2,2,18,33
"39441",2002,2,2,10,54
"39442",2002,1,2,12,35
"39443",2002,1,2,12,18
"39444",2002,1,2,12,61
"39445",2002,2,1,12,55
"39446",2002,2,1,11,30
"39447",2002,2,3,16,22
"39448",2002,1,3,13,52
"39449",2002,1,1,16,45
"39450",2002,1,3,18,33
"39451",2002,1,1,17,35
"39452",2002,2,1,19,51
"39453",2002,2,2,13,27
"39454",2002,1,2,16,42
"39455",2002,1,2,15,25
"39456",2002,1,2,12,50
"39457",2002,2,2,12,29
"39458",2002,2,2,12,35
"39459",2002,2,2,12,25
"39460",2002,2,2,14,49
"39461",2002,2,1,19,71
"39462",2002,2,1,18,30
"39463",2002,1,3,10,39
"39464",2002,2,3,16,38
"39465",2002,2,1,12,77
"39466",2002,2,2,10,73
"39467",2002,2,1,7,84
"39468",2002,1,1,17,33
"39469",2002,2,1,12,54
"39470",2002,2,1,20,31
"39471",2002,1,1,17,55
"39472",2002,1,1,18,53
"39473",2002,2,1,18,54
"39474",2002,1,2,15,52
"39475",2002,1,1,16,29
"39476",2002,2,2,12,34
"39477",2002,2,2,12,28
"39478",2002,2,2,5,59
"39479",2002,1,1,14,64
"39480",2002,1,1,12,68
"39481",2002,2,1,12,67
"39482",2002,1,1,12,56
"39483",2002,2,1,12,19
"39484",2002,1,2,9,71
"39485",2002,1,1,16,64
"39486",2002,2,1,12,58
"39487",2002,2,1,8,84
"39488",2002,2,2,19,29
"39489",2002,2,2,7,70
"39490",2002,1,2,0,89
"39491",2002,2,2,12,59
"39492",2002,2,2,8,85
"39493",2002,1,3,15,39
"39494",2002,1,1,13,50
"39495",2002,2,1,13,37
"39496",2002,2,1,16,25
"39497",2002,1,3,15,37
"39498",2002,2,1,14,30
"39499",2002,2,3,12,32
"39500",2002,1,1,13,41
"39501",2002,2,1,14,34
"39502",2002,2,1,14,47
"39503",2002,1,1,16,28
"39504",2002,2,1,12,50
"39505",2002,2,1,12,59
"39506",2002,2,1,16,30
"39507",2002,1,1,19,46
"39508",2002,2,1,12,40
"39509",2002,1,1,14,56
"39510",2002,2,1,10,68
"39511",2002,2,1,12,58
"39512",2002,2,1,14,45
"39513",2002,1,1,17,41
"39514",2002,1,1,14,30
"39515",2002,1,1,18,41
"39516",2002,2,1,15,60
"39517",2002,1,1,12,57
"39518",2002,1,1,14,20
"39519",2002,2,1,18,47
"39520",2002,2,1,12,47
"39521",2002,2,1,15,41
"39522",2002,2,1,11,23
"39523",2002,2,1,14,42
"39524",2002,2,1,16,24
"39525",2002,2,1,12,30
"39526",2002,1,1,10,29
"39527",2002,1,1,16,36
"39528",2002,2,1,15,87
"39529",2002,1,1,12,31
"39530",2002,1,1,12,52
"39531",2002,1,1,16,77
"39532",2002,2,1,17,33
"39533",2002,1,1,12,35
"39534",2002,2,1,18,36
"39535",2002,2,1,12,83
"39536",2002,1,1,14,46
"39537",2002,2,1,12,63
"39538",2002,1,1,8,83
"39539",2002,2,1,12,55
"39540",2002,1,1,14,49
"39541",2002,1,1,10,77
"39542",2002,2,1,13,71
"39543",2002,1,1,20,56
"39544",2002,2,1,12,76
"39545",2002,1,1,17,57
"39546",2002,2,1,13,46
"39547",2002,1,1,11,64
"39548",2002,1,1,12,65
"39549",2002,2,1,12,26
"39550",2002,2,2,12,23
"39551",2002,2,1,17,40
"39552",2002,2,1,13,45
"39553",2002,1,3,14,59
"39554",2002,1,1,12,81
"39555",2002,2,1,12,76
"39556",2002,1,2,12,35
"39557",2002,1,2,6,64
"39558",2002,2,3,12,19
"39559",2002,1,2,11,69
"39560",2002,2,2,12,31
"39561",2002,2,1,10,53
"39562",2002,2,1,12,76
"39563",2002,1,1,13,57
"39564",2002,2,1,12,57
"39565",2002,1,1,12,58
"39566",2002,2,1,15,36
"39567",2002,1,1,14,63
"39568",2002,1,1,16,35
"39569",2002,1,1,6,54
"39570",2002,2,1,12,56
"39571",2002,2,1,13,51
"39572",2002,2,1,19,30
"39573",2002,2,1,14,46
"39574",2002,2,1,10,40
"39575",2002,2,3,13,28
"39576",2002,2,1,3,74
"39577",2002,2,1,12,77
"39578",2002,2,1,18,72
"39579",2002,1,1,7,68
"39580",2002,1,1,8,70
"39581",2002,1,1,12,33
"39582",2002,1,1,11,39
"39583",2002,2,1,12,54
"39584",2002,2,1,16,39
"39585",2002,1,1,16,41
"39586",2002,1,1,16,68
"39587",2002,1,1,12,70
"39588",2002,1,1,14,60
"39589",2002,1,1,8,20
"39590",2002,1,1,12,27
"39591",2002,2,1,12,44
"39592",2002,1,1,12,70
"39593",2002,2,3,17,28
"39594",2002,2,1,13,36
"39595",2002,2,1,11,54
"39596",2002,1,1,18,70
"39597",2002,1,1,12,74
"39598",2002,1,1,12,83
"39599",2002,2,1,14,42
"39600",2002,1,3,12,40
"39601",2002,2,1,12,35
"39602",2002,2,1,17,42
"39603",2002,2,1,12,38
"39604",2002,2,1,15,40
"39605",2002,1,1,14,41
"39606",2002,1,1,16,27
"39607",2002,1,1,13,60
"39608",2002,2,1,12,55
"39609",2002,1,1,12,23
"39610",2002,2,1,12,57
"39611",2002,1,1,12,48
"39612",2002,2,1,11,67
"39613",2002,2,1,13,25
"39614",2002,2,1,14,42
"39615",2002,1,1,15,33
"39616",2002,2,1,18,48
"39617",2002,2,1,18,46
"39618",2002,1,1,12,84
"39619",2002,2,1,17,58
"39620",2002,2,1,16,64
"39621",2002,2,1,15,46
"39622",2002,1,1,16,41
"39623",2002,2,1,12,45
"39624",2002,1,1,12,31
"39625",2002,2,1,8,61
"39626",2002,2,1,10,47
"39627",2002,2,1,13,25
"39628",2002,2,1,13,22
"39629",2002,2,1,10,64
"39630",2002,2,1,14,22
"39631",2002,1,1,17,33
"39632",2002,1,1,16,22
"39633",2002,1,1,14,22
"39634",2002,2,1,13,24
"39635",2002,2,1,12,74
"39636",2002,2,1,20,40
"39637",2002,1,1,16,46
"39638",2002,2,3,20,43
"39639",2002,2,1,20,30
"39640",2002,1,1,16,24
"39641",2002,2,1,11,70
"39642",2002,2,1,12,30
"39643",2002,1,1,14,23
"39644",2002,2,1,12,56
"39645",2002,1,1,12,29
"39646",2002,1,1,14,23
"39647",2002,1,1,16,23
"39648",2002,1,2,16,29
"39649",2002,1,1,13,53
"39650",2002,1,1,12,50
"39651",2002,2,3,20,54
"39652",2002,1,2,18,37
"39653",2002,1,1,15,23
"39654",2002,1,1,9,46
"39655",2002,1,1,14,60
"39656",2002,2,1,14,68
"39657",2002,2,1,12,35
"39658",2002,1,1,9,37
"39659",2002,1,1,12,23
"39660",2002,1,1,4,65
"39661",2002,1,1,12,30
"39662",2002,1,1,14,28
"39663",2002,2,1,8,82
"39664",2002,1,1,10,55
"39665",2002,1,1,8,63
"39666",2002,1,1,13,41
"39667",2002,2,1,12,47
"39668",2002,1,1,12,46
"39669",2002,1,1,8,69
"39670",2002,2,1,18,56
"39671",2002,2,2,10,29
"39672",2002,2,2,8,33
"39673",2002,1,1,10,51
"39674",2002,1,1,14,56
"39675",2002,1,1,16,62
"39676",2002,1,1,11,39
"39677",2002,1,2,4,89
"39678",2002,1,1,12,43
"39679",2002,1,1,11,28
"39680",2002,1,1,11,22
"39681",2002,1,1,8,45
"39682",2002,2,1,0,75
"39683",2002,2,2,11,33
"39684",2002,2,1,12,57
"39685",2002,1,1,16,60
"39686",2002,2,3,12,28
"39687",2002,1,2,12,41
"39688",2002,1,1,7,65
"39689",2002,2,1,12,39
"39690",2002,2,1,14,56
"39691",2002,1,2,11,38
"39692",2002,1,1,12,64
"39693",2002,2,1,12,60
"39694",2002,2,1,12,46
"39695",2002,1,1,13,52
"39696",2002,1,1,19,41
"39697",2002,2,1,13,64
"39698",2002,2,1,16,33
"39699",2002,2,1,12,27
"39700",2002,2,1,15,28
"39701",2002,1,1,16,36
"39702",2002,1,1,14,46
"39703",2002,1,1,12,54
"39704",2002,2,1,12,71
"39705",2002,2,1,12,45
"39706",2002,1,1,12,50
"39707",2002,2,1,14,51
"39708",2002,1,1,12,53
"39709",2002,2,1,12,34
"39710",2002,1,1,14,43
"39711",2002,2,1,12,47
"39712",2002,1,1,2,33
"39713",2002,2,1,12,37
"39714",2002,2,1,14,53
"39715",2002,2,1,12,44
"39716",2002,1,1,12,19
"39717",2002,1,1,8,26
"39718",2002,2,1,12,87
"39719",2002,1,1,8,85
"39720",2002,1,1,12,49
"39721",2002,2,1,13,48
"39722",2002,2,1,13,43
"39723",2002,2,1,13,47
"39724",2002,2,1,14,31
"39725",2002,2,1,12,80
"39726",2002,1,1,13,35
"39727",2002,1,1,12,52
"39728",2002,2,1,13,24
"39729",2002,1,1,12,72
"39730",2002,2,1,14,22
"39731",2002,1,1,11,60
"39732",2002,1,1,16,68
"39733",2002,2,1,12,49
"39734",2002,2,1,15,27
"39735",2002,1,1,12,43
"39736",2002,2,1,7,51
"39737",2002,1,1,12,46
"39738",2002,1,1,8,87
"39739",2002,1,1,10,69
"39740",2002,1,1,13,41
"39741",2002,2,1,13,32
"39742",2002,2,2,14,34
"39743",2002,2,1,12,56
"39744",2002,2,1,8,41
"39745",2002,2,2,7,72
"39746",2002,2,1,13,50
"39747",2002,1,1,13,37
"39748",2002,2,2,12,55
"39749",2002,2,1,12,57
"39750",2002,1,3,12,45
"39751",2002,1,1,12,40
"39752",2002,1,1,8,51
"39753",2002,2,1,16,31
"39754",2002,2,1,16,25
"39755",2002,1,1,1,75
"39756",2002,2,1,15,29
"39757",2002,2,1,12,23
"39758",2002,2,1,12,20
"39759",2002,2,1,11,37
"39760",2002,1,1,12,42
"39761",2002,2,1,14,34
"39762",2002,2,1,11,46
"39763",2002,2,1,16,33
"39764",2002,2,1,13,44
"39765",2002,2,1,16,40
"39766",2002,2,1,11,19
"39767",2002,2,1,12,20
"39768",2002,1,1,12,29
"39769",2002,2,1,12,58
"39770",2002,2,1,8,76
"39771",2002,2,1,17,47
"39772",2002,2,1,12,39
"39773",2002,1,1,12,30
"39774",2002,2,1,15,23
"39775",2002,1,1,11,30
"39776",2002,1,1,13,29
"39777",2002,1,1,13,36
"39778",2002,2,1,4,86
"39779",2002,1,1,12,23
"39780",2002,2,1,10,54
"39781",2002,1,1,12,43
"39782",2002,1,1,16,50
"39783",2002,1,1,16,55
"39784",2002,1,1,11,32
"39785",2002,1,1,12,45
"39786",2002,1,1,12,23
"39787",2002,2,1,11,35
"39788",2002,1,1,12,40
"39789",2002,2,1,12,40
"39790",2002,1,1,17,72
"39791",2002,1,1,3,61
"39792",2002,2,1,13,21
"39793",2002,1,1,11,19
"39794",2002,2,1,12,56
"39795",2002,2,1,13,35
"39796",2002,2,1,12,75
"39797",2002,1,1,12,45
"39798",2002,2,1,13,27
"39799",2002,1,1,12,48
"39800",2002,1,1,14,37
"39801",2002,2,1,13,31
"39802",2002,2,1,12,54
"39803",2002,2,2,6,73
"39804",2002,2,2,12,53
"39805",2002,1,2,10,45
"39806",2002,1,2,11,55
"39807",2002,2,2,10,41
"39808",2002,2,2,14,60
"39809",2002,2,2,16,75
"39810",2002,1,2,13,36
"39811",2002,1,2,12,26
"39812",2002,2,2,15,46
"39813",2002,2,2,12,49
"39814",2002,1,2,12,59
"39815",2002,2,2,14,33
"39816",2002,2,2,11,55
"39817",2002,2,2,11,49
"39818",2002,1,2,14,47
"39819",2002,1,2,12,48
"39820",2002,1,1,16,48
"39821",2002,1,1,17,55
"39822",2002,2,1,12,65
"39823",2002,1,1,16,53
"39824",2002,1,1,12,37
"39825",2002,1,1,12,36
"39826",2002,2,1,13,34
"39827",2002,2,1,13,32
"39828",2002,1,1,16,52
"39829",2002,1,1,15,55
"39830",2002,1,1,14,63
"39831",2002,1,1,11,41
"39832",2002,1,1,12,52
"39833",2002,1,1,12,21
"39834",2002,1,1,12,66
"39835",2002,2,1,11,39
"39836",2002,1,1,7,20
"39837",2002,2,2,9,36
"39838",2002,2,1,12,22
"39839",2002,2,2,9,20
"39840",2002,1,2,12,37
"39841",2002,1,2,16,45
"39842",2002,1,2,14,46
"39843",2002,2,1,15,27
"39844",2002,2,1,16,43
"39845",2002,2,1,12,77
"39846",2002,2,1,13,64
"39847",2002,1,1,20,19
"39848",2002,1,3,17,26
"39849",2002,1,1,12,79
"39850",2002,2,1,16,40
"39851",2002,1,1,20,44
"39852",2002,2,1,8,65
"39853",2002,2,1,16,50
"39854",2002,2,1,15,38
"39855",2002,1,1,10,31
"39856",2002,1,3,12,30
"39857",2002,2,1,12,34
"39858",2002,1,1,14,40
"39859",2002,2,1,17,26
"39860",2002,2,1,8,84
"39861",2002,2,1,12,74
"39862",2002,2,3,13,29
"39863",2002,1,1,14,32
"39864",2002,1,1,16,54
"39865",2002,1,1,12,22
"39866",2002,1,1,13,33
"39867",2002,1,1,12,29
"39868",2002,2,1,14,26
"39869",2002,1,1,12,74
"39870",2002,2,1,12,19
"39871",2002,2,1,12,69
"39872",2002,2,1,16,39
"39873",2002,1,1,14,74
"39874",2002,2,1,16,35
"39875",2002,2,1,16,45
"39876",2002,2,1,14,33
"39877",2002,2,1,13,63
"39878",2002,2,1,12,20
"39879",2002,2,1,15,25
"39880",2002,2,3,15,27
"39881",2002,2,1,14,36
"39882",2002,1,1,14,27
"39883",2002,2,1,12,21
"39884",2002,1,1,14,30
"39885",2002,2,1,12,75
"39886",2002,1,1,18,71
"39887",2002,2,1,20,55
"39888",2002,2,1,12,64
"39889",2002,1,1,16,28
"39890",2002,1,1,12,27
"39891",2002,1,1,15,57
"39892",2002,1,1,16,61
"39893",2002,1,1,18,31
"39894",2002,2,1,16,52
"39895",2002,2,1,12,82
"39896",2002,2,1,12,54
"39897",2002,1,1,14,30
"39898",2002,2,3,13,29
"39899",2002,1,1,9,40
"39900",2002,1,1,12,45
"39901",2002,2,1,13,34
"39902",2002,2,1,12,39
"39903",2002,1,1,10,78
"39904",2002,2,2,12,27
"39905",2002,1,3,14,32
"39906",2002,2,1,12,59
"39907",2002,2,1,14,40
"39908",2002,2,2,15,50
"39909",2002,1,1,13,37
"39910",2002,2,1,18,39
"39911",2002,2,1,12,54
"39912",2002,1,1,15,74
"39913",2002,1,1,13,22
"39914",2002,1,1,0,58
"39915",2002,2,1,14,32
"39916",2002,2,1,17,71
"39917",2002,2,1,12,83
"39918",2002,2,1,20,87
"39919",2002,2,1,15,77
"39920",2002,1,1,8,75
"39921",2002,2,1,15,35
"39922",2002,2,1,12,32
"39923",2002,2,1,11,32
"39924",2002,1,1,14,32
"39925",2002,1,1,11,19
"39926",2002,2,1,11,21
"39927",2002,2,1,16,53
"39928",2002,2,1,12,65
"39929",2002,1,1,12,33
"39930",2002,1,1,10,35
"39931",2002,1,1,16,52
"39932",2002,2,1,12,63
"39933",2002,1,1,13,53
"39934",2002,2,1,11,74
"39935",2002,2,1,8,76
"39936",2002,1,1,12,38
"39937",2002,1,1,12,30
"39938",2002,2,1,12,61
"39939",2002,1,1,9,53
"39940",2002,2,1,12,23
"39941",2002,2,1,12,52
"39942",2002,1,1,9,43
"39943",2002,1,1,12,48
"39944",2002,1,1,12,30
"39945",2002,1,1,13,67
"39946",2002,2,1,20,46
"39947",2002,2,1,17,45
"39948",2002,2,2,12,37
"39949",2002,2,2,14,27
"39950",2002,2,2,13,24
"39951",2002,2,1,16,31
"39952",2002,2,1,14,32
"39953",2002,2,1,12,72
"39954",2002,1,1,10,34
"39955",2002,1,1,17,25
"39956",2002,1,3,13,21
"39957",2002,2,2,10,26
"39958",2002,2,1,16,80
"39959",2002,2,1,12,68
"39960",2002,2,1,16,52
"39961",2002,2,1,18,49
"39962",2002,1,1,12,30
"39963",2002,2,1,12,29
"39964",2002,1,1,12,34
"39965",2002,1,1,14,77
"39966",2002,1,1,12,69
"39967",2002,2,1,18,60
"39968",2002,1,1,13,43
"39969",2002,2,1,15,40
"39970",2002,2,3,7,48
"39971",2002,1,1,10,67
"39972",2002,2,1,13,70
"39973",2002,2,1,12,58
"39974",2002,2,2,13,21
"39975",2002,1,1,9,28
"39976",2002,2,1,11,23
"39977",2002,1,1,9,61
"39978",2002,1,1,12,62
"39979",2002,1,1,8,47
"39980",2002,1,1,12,59
"39981",2002,1,1,11,67
"39982",2002,2,1,12,56
"39983",2002,1,1,12,50
"39984",2002,1,1,0,64
"39985",2002,2,1,12,52
"39986",2002,2,1,6,70
"39987",2002,2,1,12,59
"39988",2002,2,1,12,36
"39989",2002,1,1,17,59
"39990",2002,2,1,11,58
"39991",2002,2,1,13,30
"39992",2002,2,1,12,42
"39993",2002,2,1,13,21
"39994",2002,2,1,16,29
"39995",2002,1,1,16,43
"39996",2002,2,1,16,52
"39997",2002,2,1,15,33
"39998",2002,1,2,15,37
"39999",2002,2,1,13,31
"40000",2002,1,1,17,50
"40001",2002,2,1,12,35
"40002",2002,2,1,14,47
"40003",2002,2,1,12,46
"40004",2002,2,1,16,29
"40005",2002,1,1,14,22
"40006",2002,1,1,12,48
"40007",2002,1,1,14,29
"40008",2002,2,1,12,36
"40009",2002,2,1,15,59
"40010",2002,1,1,16,52
"40011",2002,2,1,16,51
"40012",2002,2,3,16,37
"40013",2002,2,1,10,37
"40014",2002,2,1,12,52
"40015",2002,1,1,16,62
"40016",2002,2,2,10,54
"40017",2002,2,1,10,49
"40018",2002,2,1,12,56
"40019",2002,2,1,12,66
"40020",2002,1,1,11,31
"40021",2002,2,1,15,56
"40022",2002,2,1,10,25
"40023",2002,2,1,9,85
"40024",2002,2,1,12,32
"40025",2002,2,1,8,86
"40026",2002,1,1,16,70
"40027",2002,2,1,12,33
"40028",2002,2,1,15,80
"40029",2002,2,1,8,85
"40030",2002,2,1,9,49
"40031",2002,2,2,11,67
"40032",2002,2,1,12,36
"40033",2002,2,1,12,24
"40034",2002,2,1,12,40
"40035",2002,2,2,12,34
"40036",2002,1,1,12,65
"40037",2002,2,1,8,25
"40038",2002,2,1,15,61
"40039",2002,2,1,17,56
"40040",2002,2,1,18,69
"40041",2002,1,1,10,18
"40042",2002,2,1,16,51
"40043",2002,2,1,12,72
"40044",2002,2,2,13,19
"40045",2002,1,1,10,53
"40046",2002,1,2,10,33
"40047",2002,1,1,13,46
"40048",2002,2,1,12,33
"40049",2002,2,1,16,49
"40050",2002,2,1,12,39
"40051",2002,1,1,12,77
"40052",2002,1,3,6,53
"40053",2002,1,1,13,25
"40054",2002,2,1,11,75
"40055",2002,2,1,11,40
"40056",2002,2,1,12,56
"40057",2002,2,2,16,47
"40058",2002,2,1,12,40
"40059",2002,2,1,13,61
"40060",2002,2,2,13,35
"40061",2002,2,2,12,45
"40062",2002,1,1,10,39
"40063",2002,2,1,12,57
"40064",2002,2,1,12,73
"40065",2002,2,1,13,45
"40066",2002,2,1,17,45
"40067",2002,1,1,12,48
"40068",2002,2,1,12,52
"40069",2002,1,1,10,67
"40070",2002,1,1,12,37
"40071",2002,1,1,9,40
"40072",2002,1,1,13,34
"40073",2002,2,1,16,71
"40074",2002,2,1,8,80
"40075",2002,2,1,12,39
"40076",2002,2,1,10,80
"40077",2002,2,1,12,37
"40078",2002,1,1,11,18
"40079",2002,2,1,8,83
"40080",2002,1,1,12,63
"40081",2002,1,1,14,39
"40082",2002,2,1,14,38
"40083",2002,1,1,13,26
"40084",2002,2,1,17,75
"40085",2002,1,3,12,66
"40086",2002,2,1,13,75
"40087",2002,1,1,16,71
"40088",2002,1,2,14,66
"40089",2002,1,1,12,23
"40090",2002,1,1,18,25
"40091",2002,2,2,14,47
"40092",2002,2,1,16,40
"40093",2002,1,1,12,25
"40094",2002,2,1,12,46
"40095",2002,2,1,12,46
"40096",2002,2,1,19,26
"40097",2002,2,2,12,36
"40098",2002,1,1,16,50
"40099",2002,1,1,18,54
"40100",2002,2,1,16,34
"40101",2002,1,1,15,22
"40102",2002,1,1,15,69
"40103",2002,2,2,12,21
"40104",2002,1,1,16,36
"40105",2002,1,1,16,48
"40106",2002,2,2,12,32
"40107",2002,1,2,11,40
"40108",2002,1,1,6,68
"40109",2002,2,1,15,38
"40110",2002,2,1,10,30
"40111",2002,2,1,12,26
"40112",2002,1,2,13,26
"40113",2002,1,1,12,38
"40114",2002,2,2,14,22
"40115",2002,2,1,16,44
"40116",2002,2,1,12,47
"40117",2002,2,1,14,31
"40118",2002,1,1,10,88
"40119",2002,1,1,15,56
"40120",2002,2,1,18,40
"40121",2002,2,1,12,64
"40122",2002,2,1,14,55
"40123",2002,1,1,16,49
"40124",2002,2,1,12,60
"40125",2002,1,1,14,52
"40126",2002,1,1,12,42
"40127",2002,2,1,16,65
"40128",2002,2,1,13,76
"40129",2002,1,1,12,53
"40130",2002,1,1,10,69
"40131",2002,1,1,11,70
"40132",2002,1,1,14,44
"40133",2002,2,1,12,61
"40134",2002,2,1,12,47
"40135",2002,1,1,19,34
"40136",2002,1,1,14,58
"40137",2002,1,1,16,23
"40138",2002,2,1,12,23
"40139",2002,2,1,14,36
"40140",2002,2,1,12,86
"40141",2002,2,1,12,85
"40142",2002,2,1,12,89
"40143",2002,1,1,13,25
"40144",2002,1,2,12,32
"40145",2002,2,1,15,21
"40146",2002,1,1,16,72
"40147",2002,2,1,11,48
"40148",2002,1,1,13,38
"40149",2002,2,1,13,37
"40150",2002,1,1,14,53
"40151",2002,2,1,16,63
"40152",2002,1,3,20,51
"40153",2002,2,1,14,56
"40154",2002,2,1,12,32
"40155",2002,1,1,14,47
"40156",2002,2,1,14,45
"40157",2002,1,1,12,45
"40158",2002,1,1,12,46
"40159",2002,1,1,12,62
"40160",2002,1,1,16,46
"40161",2002,2,1,12,57
"40162",2002,2,1,12,77
"40163",2002,1,1,17,46
"40164",2002,2,1,12,52
"40165",2002,2,1,12,31
"40166",2002,1,1,16,41
"40167",2002,1,1,12,46
"40168",2002,1,1,11,73
"40169",2002,1,1,16,76
"40170",2002,2,1,16,36
"40171",2002,2,1,12,23
"40172",2002,2,1,12,67
"40173",2002,1,1,18,56
"40174",2002,2,1,16,29
"40175",2002,1,1,13,51
"40176",2002,1,1,18,30
"40177",2002,1,1,16,40
"40178",2002,2,1,14,23
"40179",2002,2,1,16,73
"40180",2002,1,1,12,43
"40181",2002,1,1,12,30
"40182",2002,1,1,12,20
"40183",2002,2,1,20,44
"40184",2002,2,1,13,49
"40185",2002,1,1,20,67
"40186",2002,1,1,16,82
"40187",2002,2,1,12,25
"40188",2002,1,1,14,55
"40189",2002,2,1,12,80
"40190",2002,1,1,10,68
"40191",2002,2,1,12,30
"40192",2002,1,1,6,89
"40193",2002,2,1,16,74
"40194",2002,2,1,10,73
"40195",2002,1,1,14,26
"40196",2002,1,1,17,68
"40197",2002,2,1,18,47
"40198",2002,2,1,17,36
"40199",2002,2,1,14,69
"40200",2002,1,1,11,19
"40201",2002,1,1,17,42
"40202",2002,2,1,12,37
"40203",2002,1,1,16,35
"40204",2002,2,3,15,50
"40205",2002,2,2,14,38
"40206",2002,2,1,14,51
"40207",2002,1,1,12,43
"40208",2002,2,1,12,47
"40209",2002,2,2,14,43
"40210",2002,2,1,20,43
"40211",2002,2,3,13,46
"40212",2002,1,1,14,28
"40213",2002,1,1,5,49
"40214",2002,2,1,12,58
"40215",2002,2,1,14,33
"40216",2002,1,1,18,40
"40217",2002,1,1,14,56
"40218",2002,2,1,12,30
"40219",2002,2,2,12,21
"40220",2002,1,1,13,26
"40221",2002,2,1,8,28
"40222",2002,1,1,12,46
"40223",2002,2,1,12,43
"40224",2002,1,2,10,20
"40225",2002,1,1,15,58
"40226",2002,1,1,15,42
"40227",2002,1,1,9,73
"40228",2002,2,1,16,27
"40229",2002,2,1,12,28
"40230",2002,1,3,12,33
"40231",2002,2,2,14,43
"40232",2002,2,1,16,26
"40233",2002,1,1,12,42
"40234",2002,2,1,14,29
